block,borrowers
11587428,42
11587429,42
11587521,42
11587535,42
11587548,41
11589243,42
11589344,42
11589618,42
11589637,42
11589649,41
11590843,42
11591122,42
11593150,43
11593935,43
11594134,42
11594511,41
11596479,42
11597836,43
11599841,42
11602390,43
11602845,43
11607390,43
11608471,43
11608971,43
11609641,43
11609659,43
11609668,43
11609695,43
11609701,42
11609791,42
11609804,42
11609809,42
11609816,42
11609820,42
11609830,42
11609843,42
11609870,42
11609889,42
11609913,42
11609956,41
11609996,42
11610025,42
11610037,41
11610675,42
11610712,42
11613267,42
11613579,42
11613960,42
11613985,42
11614203,43
11614477,43
11614483,43
11614490,43
11614494,42
11615002,43
11615094,44
11617146,43
11617457,42
11618233,43
11619297,44
11619318,44
11619328,44
11619487,44
11619512,43
11619538,44
11619611,44
11619981,45
11620854,46
11621221,46
11621924,47
11622581,47
11622618,46
11623185,46
11623226,45
11623721,46
11624358,47
11624495,47
11624546,47
11624756,46
11624976,47
11624987,47
11624997,47
11625005,47
11625273,47
11625286,47
11625403,47
11625815,47
11625939,47
11628781,46
11629231,46
11629246,46
11629305,46
11629416,46
11629435,45
11629997,46
11630016,46
11630034,47
11630139,48
11630936,48
11631113,48
11631129,48
11631177,48
11631201,48
11631205,48
11631223,48
11631767,48
11631862,48
11631896,48
11631899,48
11631905,48
11631913,48
11631916,48
11631919,48
11631921,48
11631929,47
11632030,47
11632055,47
11632091,47
11632100,47
11632220,46
11632880,46
11633123,47
11633136,46
11634059,46
11634067,46
11634086,46
11634105,46
11634506,46
11634560,46
11634642,46
11635216,46
11635547,46
11635554,46
11637101,47
11637555,48
11637616,47
11637730,46
11637987,47
11638129,47
11638741,47
11638958,46
11638992,47
11640231,48
11642184,49
11643438,49
11644671,49
11645400,48
11646919,48
11648063,48
11648446,48
11648464,47
11649519,48
11649544,49
11649548,50
11649789,51
11649851,50
11650347,50
11650663,51
11650818,51
11651391,52
11651637,53
11652392,53
11652877,54
11653922,54
11654938,55
11655094,55
11655111,54
11655347,54
11655589,54
11655632,55
11655842,55
11656926,54
11658405,55
11658584,54
11659177,55
11660316,55
11660364,54
11660642,55
11660668,55
11661236,54
11661747,55
11661938,56
11662124,57
11662360,56
11662900,56
11663207,56
11663503,57
11663784,56
11663921,56
11663937,56
11664606,57
11665238,57
11667058,58
11667542,58
11668605,59
11668637,59
11668723,59
11668762,59
11668884,59
11668919,58
11669701,59
11669755,59
11669935,60
11670228,60
11670925,59
11671339,59
11671493,59
11671525,59
11671558,60
11671763,61
11673046,60
11673101,61
11673532,60
11673887,61
11673967,61
11674288,62
11674325,62
11674773,62
11674781,62
11674873,62
11675195,63
11676116,63
11676188,64
11676872,65
11677379,66
11678701,66
11679400,66
11679535,66
11679922,67
11680557,68
11681079,68
11681389,68
11681932,69
11682343,70
11682390,70
11682476,70
11682507,71
11682563,71
11682591,71
11682663,72
11682693,72
11682711,72
11682727,72
11682759,72
11682801,72
11682816,72
11682973,72
11682988,72
11683037,72
11683218,72
11683256,72
11683304,72
11684099,71
11684144,71
11684229,72
11684632,71
11684690,70
11684811,71
11685087,72
11685294,71
11686678,72
11686902,71
11686915,72
11686930,72
11687071,72
11687167,73
11687258,73
11687342,74
11687435,75
11687852,76
11687899,76
11688023,76
11688579,77
11688604,77
11689232,77
11689433,77
11689505,77
11689593,77
11689931,78
11690214,79
11690226,78
11690727,78
11691457,79
11691492,79
11691626,79
11691978,79
11691995,80
11693285,80
11694447,80
11695254,81
11695319,80
11695426,79
11695711,78
11695873,78
11695988,78
11696079,78
11696599,78
11696666,78
11696810,78
11696923,77
11697491,76
11697993,76
11698203,76
11698694,76
11698702,76
11699802,76
11699988,77
11700034,77
11700143,76
11700238,77
11700302,77
11700593,78
11700723,79
11700827,80
11700854,79
11701005,79
11701096,79
11701160,79
11701199,80
11701310,80
11701367,80
11701518,80
11701535,80
11701550,80
11701692,79
11701858,78
11701947,78
11702111,78
11702182,78
11702458,79
11702548,79
11702924,79
11702956,78
11702995,78
11705100,78
11705317,77
11706112,77
11706632,76
11706791,75
11706935,74
11707238,75
11707251,76
11707907,76
11707973,77
11708172,77
11708228,77
11708246,77
11708350,78
11708354,78
11708374,78
11708421,79
11708488,80
11708574,80
11708627,81
11708722,81
11708907,81
11709436,82
11709812,83
11710025,83
11710147,83
11710184,83
11710790,83
11711746,84
11711824,84
11711855,84
11712211,84
11712505,85
11712790,86
11714216,87
11715182,88
11715191,88
11715594,88
11715618,88
11715710,87
11715989,86
11716022,86
11716341,85
11716463,86
11716695,87
11716724,87
11717706,88
11718066,88
11718282,87
11718493,87
11718630,87
11719120,88
11719279,87
11719461,88
11719569,89
11719964,89
11720017,90
11720114,90
11720565,91
11720971,91
11721473,91
11721993,91
11722046,91
11722196,92
11722246,92
11722358,91
11722477,91
11722556,90
11722557,90
11722668,90
11722761,90
11723086,90
11723157,90
11723225,90
11723413,89
11723503,88
11723625,87
11723722,86
11724091,86
11724298,85
11724489,86
11724811,86
11725955,85
11726580,86
11726629,85
11726772,85
11726786,84
11727121,85
11727250,85
11727428,85
11727760,85
11727823,84
11727880,85
11728098,85
11728297,85
11728298,84
11728341,83
11728421,83
11729250,83
11729282,83
11729548,83
11729597,82
11730562,82
11731524,82
11732386,82
11733083,82
11733148,83
11733235,84
11733280,85
11733417,85
11734031,86
11734181,86
11734313,87
11734474,86
11734548,87
11734882,87
11735072,88
11735273,89
11735285,89
11735371,90
11736290,90
11736315,91
11736367,90
11736441,89
11736947,89
11736988,89
11737027,88
11738450,88
11738576,88
11738607,88
11738718,89
11739074,89
11739082,90
11739097,89
11739205,90
11739363,91
11739390,92
11739628,93
11739694,93
11739747,92
11740014,93
11740159,94
11740193,94
11740204,95
11740396,94
11740427,95
11740586,96
11740826,97
11741692,96
11741881,97
11742174,98
11742548,99
11742948,100
11742988,100
11743924,99
11744026,99
11744124,100
11744589,100
11746033,99
11746211,100
11746563,100
11746775,101
11746849,101
11746980,101
11747342,102
11747492,102
11747934,101
11748051,101
11748163,101
11748211,100
11749472,101
11749587,101
11749871,102
11749873,101
11750025,101
11750152,101
11750191,101
11750196,101
11750374,100
11750478,100
11751686,101
11752650,101
11752712,102
11752831,103
11753011,103
11753033,102
11753354,102
11753363,101
11753406,101
11753513,102
11753715,102
11753822,101
11754045,100
11754242,101
11754437,102
11754538,101
11754936,102
11755469,101
11755670,102
11755683,103
11755745,103
11756559,104
11757087,103
11757886,104
11757915,104
11758433,105
11758447,106
11760032,106
11760597,106
11761147,106
11761208,106
11761461,106
11761687,105
11762088,104
11762154,103
11762357,102
11762511,102
11762860,101
11763565,101
11763582,100
11764193,100
11764958,101
11765891,101
11766212,101
11766490,102
11766555,103
11766556,103
11766592,104
11767130,105
11767140,106
11767225,107
11767486,107
11768516,108
11771251,108
11771906,107
11771937,106
11772326,106
11772331,105
11772439,104
11772540,104
11773324,104
11773555,104
11774010,104
11774114,104
11774291,104
11774594,103
11774945,102
11776174,103
11778336,103
11778786,102
11779537,103
11779610,104
11779880,104
11779969,103
11780049,103
11780324,104
11780371,104
11780538,104
11781424,104
11781478,104
11781939,104
11782018,105
11782199,105
11782203,106
11782893,106
11783640,105
11783846,106
11783997,107
11784483,107
11784510,106
11784614,106
11784727,107
11784803,106
11784811,106
11785331,107
11785964,106
11786021,105
11786291,104
11787202,105
11787205,104
11787295,104
11787313,104
11787711,105
11787722,105
11787935,106
11788011,106
11788029,105
11788211,106
11790956,105
11791085,105
11791330,105
11791583,106
11791649,107
11791822,108
11792341,109
11792399,109
11792482,108
11793721,107
11793809,107
11793854,107
11794191,106
11794251,106
11794266,106
11794445,106
11794477,106
11794607,105
11794632,105
11794753,105
11795211,104
11795355,104
11795695,104
11796107,104
11796757,105
11797728,104
11797912,104
11798176,104
11798689,105
11799024,104
11800390,103
11801164,104
11801450,105
11801952,105
11802709,106
11802962,107
11803015,107
11803191,106
11803926,106
11803968,106
11804226,106
11804789,106
11804807,107
11804961,106
11806371,105
11806908,106
11807294,106
11807764,105
11808181,105
11808380,106
11810130,105
11810368,105
11810994,104
11812163,104
11812244,105
11812863,104
11813338,104
11814314,105
11814485,106
11814588,106
11814679,106
11814725,106
11814826,106
11814881,107
11814943,107
11815785,108
11815997,108
11816004,108
11816043,109
11816097,109
11816104,108
11816120,109
11816158,108
11816169,109
11816370,109
11816515,109
11817724,109
11817757,109
11817806,109
11817832,109
11817871,109
11817917,108
11817924,108
11817964,107
11818014,108
11818429,107
11818621,108
11819147,107
11819275,108
11819362,109
11819385,108
11819735,108
11819766,108
11819868,107
11820426,106
11820673,107
11820764,107
11820985,108
11821614,109
11821641,110
11821719,110
11822194,110
11822333,111
11823909,111
11824200,111
11824240,110
11824365,109
11824477,109
11824513,109
11824966,108
11825152,107
11825171,108
11826154,107
11826339,106
11827394,106
11827669,106
11827982,105
11828647,106
11830278,107
11830909,107
11831707,107
11831888,108
11832227,108
11834455,109
11834605,109
11835239,110
11835352,109
11835610,109
11835768,109
11836218,108
11836362,107
11836712,108
11837310,108
11837885,107
11838224,107
11838623,106
11838812,106
11838871,106
11839103,107
11839126,106
11839194,105
11839246,105
11839282,105
11839291,104
11839711,105
11840006,104
11840064,105
11840098,106
11842264,106
11843768,107
11846209,107
11846614,107
11846874,107
11848091,107
11851115,108
11851559,109
11851573,110
11851593,110
11852406,111
11853139,111
11853271,111
11853881,111
11854103,111
11854848,112
11857638,113
11859056,112
11859211,112
11860826,111
11861981,111
11862731,110
11862748,111
11862891,112
11863267,113
11863401,112
11864294,113
11864318,114
11864570,115
11865057,115
11865494,116
11865711,117
11865723,117
11865929,117
11866956,117
11866977,117
11870804,118
11870818,118
11871584,117
11872604,116
11872606,117
11872692,117
11872889,117
11873321,117
11873763,117
11873810,117
11874233,118
11876127,118
11876167,118
11876326,118
11877012,118
11877823,119
11878306,119
11878319,120
11878365,119
11878825,120
11878905,121
11879574,122
11880441,121
11882493,122
11882723,123
11883377,124
11884610,125
11885663,124
11885825,123
11886017,124
11886947,123
11887081,124
11887380,125
11887935,125
11888344,125
11888526,126
11888764,126
11888840,125
11888904,125
11889050,124
11889068,125
11889613,125
11889683,125
11890012,124
11890017,124
11890123,125
11890672,125
11890688,125
11891076,125
11892238,125
11892336,125
11892435,125
11892486,124
11892576,124
11892597,123
11892682,124
11892896,124
11892957,124
11893035,124
11893204,124
11894169,124
11894373,125
11894606,124
11895354,125
11897609,125
11897694,126
11897812,126
11898262,126
11898446,126
11898553,127
11899302,126
11899734,127
11899922,127
11900013,126
11900117,126
11900366,126
11900606,127
11902581,127
11902903,127
11903054,127
11903083,126
11903223,126
11903296,125
11904057,126
11905055,127
11905134,127
11905182,128
11905512,128
11906154,128
11906203,128
11906400,127
11906472,127
11906565,127
11906748,127
11906878,127
11907284,127
11907373,127
11908011,128
11908276,128
11908446,127
11908789,127
11909024,126
11909370,125
11909599,125
11910213,124
11910460,125
11910717,125
11910825,125
11910940,125
11911004,126
11911198,126
11911236,126
11911396,126
11911690,125
11911776,125
11911786,125
11912159,125
11912441,124
11913075,124
11913103,124
11913106,124
11913107,124
11913681,124
11913819,124
11914370,124
11914552,124
11914588,124
11914811,123
11914813,123
11914928,123
11915005,122
11915068,121
11915285,120
11915330,120
11915354,120
11915392,120
11915430,120
11915433,120
11916063,120
11916246,121
11916282,122
11916359,122
11916395,121
11916597,121
11916612,121
11916635,120
11917082,120
11917112,120
11919284,119
11919349,120
11919362,120
11920371,121
11920934,120
11921295,120
11923287,121
11923356,121
11923737,121
11925701,122
11926696,123
11928362,122
11928415,121
11928482,121
11928802,120
11928944,120
11928950,120
11929078,120
11929165,120
11929833,119
11930068,119
11930471,120
11930804,120
11930823,120
11931324,119
11931340,119
11931438,119
11931476,118
11931630,118
11932248,118
11932830,119
11932868,119
11932887,119
11933281,118
11936193,117
11936341,117
11936400,118
11937292,119
11937348,119
11937947,119
11938000,119
11938004,118
11938836,119
11941368,120
11942624,120
11942740,121
11943189,121
11943482,121
11943502,121
11943515,122
11943597,122
11943860,122
11944168,122
11944181,122
11945120,123
11945155,122
11945297,122
11946680,122
11946753,122
11946796,122
11947516,122
11948170,123
11948520,123
11948893,123
11949136,122
11949387,122
11949828,122
11949876,121
11950367,120
11950881,121
11951892,121
11953721,121
11953901,121
11953933,121
11954953,121
11954972,121
11955350,122
11955464,122
11955622,122
11955631,121
11957002,122
11957970,121
11959425,122
11961592,122
11961673,122
11961801,121
11962212,121
11963113,120
11963177,120
11963235,120
11963945,121
11964034,121
11965631,120
11967233,120
11967324,120
11967377,120
11969181,121
11969861,120
11972452,120
11972551,120
11972837,121
11972943,121
11975042,121
11975140,121
11976083,121
11976110,121
11976405,121
11978009,122
11978213,122
11980429,122
11980570,122
11980946,121
11980957,122
11981480,122
11982785,122
11982821,122
11983623,122
11983872,121
11985446,122
11988839,122
11990020,121
11990307,122
11990806,123
11990848,122
11991381,122
11991403,121
11991794,122
11992152,123
11993352,122
11993903,123
11993936,123
11994258,123
11994539,124
11995099,124
11995108,123
11995669,122
11996431,122
11996470,122
11996585,122
11996600,121
11997224,122
11997307,122
11998111,122
11998123,121
12001528,122
12001763,121
12002455,121
12002497,121
12002570,121
12002699,121
12002858,121
12003386,121
12004555,122
12005475,122
12005600,122
12005604,121
12008213,121
12010318,121
12010678,121
12011062,121
12011144,120
12012551,120
12012726,120
12012735,119
12012952,119
12013159,119
12013580,119
12013823,119
12014798,119
12015144,120
12015309,120
12016381,120
12016569,121
12017103,121
12017499,122
12018719,123
12020223,123
12022137,124
12022559,124
12023875,125
12023891,124
12027581,124
12028231,125
12030040,125
12032754,126
12032815,126
12034165,127
12034213,126
12034642,127
12035029,127
12035749,127
12036029,127
12036057,128
12036112,127
12036479,128
12037076,128
12037100,129
12037216,129
12037326,129
12037994,129
12039238,129
12039934,129
12041144,130
12041600,130
12041883,130
12041976,129
12042461,128
12043510,127
12043680,127
12043697,127
12044837,128
12045736,127
12045844,127
12045962,126
12046091,126
12046103,126
12046135,125
12046951,125
12046995,125
12047781,125
12047797,126
12048111,127
12049012,127
12049138,127
12050698,126
12053293,127
12054298,127
12056441,127
12057175,127
12058729,127
12059937,128
12060931,129
12060956,129
12060971,128
12061563,128
12064439,127
12064942,127
12067922,128
12070180,128
12070375,129
12070440,129
12071900,130
12074625,129
12077422,130
12077553,130
12077597,130
12077812,131
12078793,131
12078892,131
12079024,131
12079874,131
12080540,131
12081079,132
12081815,131
12082403,131
12083655,130
12084479,130
12084675,131
12086863,131
12086887,131
12088594,132
12090485,131
12090899,131
12091025,130
12091251,130
12091568,131
12091613,131
12091682,131
12092636,131
12093012,131
12093363,131
12093684,131
12093983,131
12095298,130
12097043,131
12097081,131
12099637,130
12099680,130
12100089,131
12102372,130
12102841,129
12103644,129
12103673,129
12103761,129
12104071,130
12104214,130
12104262,130
12104288,130
12104305,130
12104408,130
12104748,131
12105273,131
12105283,131
12106105,131
12107496,132
12107540,132
12107570,132
12108063,132
12108787,131
12109742,132
12109830,132
12110545,132
12112171,132
12112198,131
12112887,131
12112940,131
12112946,131
12113041,131
12114355,132
12114559,132
12115143,132
12115926,132
12116338,131
12116881,130
12117930,131
12117963,131
12117979,131
12118062,131
12118074,131
12118083,131
12118087,131
12118091,131
12118095,131
12118110,131
12118115,131
12118131,131
12118154,131
12118156,131
12118161,131
12118176,131
12118194,131
12118224,131
12118255,131
12118258,131
12118259,131
12118266,131
12118271,131
12118289,131
12118301,131
12118305,131
12118314,131
12118319,130
12118846,129
12119386,128
12121864,128
12122351,129
12122895,129
12123014,128
12123651,128
12123687,128
12123707,127
12124039,126
12124174,126
12128455,126
12130727,126
12131012,126
12134714,127
12134815,128
12134850,129
12135012,129
12135097,130
12135218,129
12135723,130
12136376,131
12136467,132
12136705,132
12138803,132
12140323,131
12141097,131
12143574,131
12144308,131
12144444,132
12147817,132
12148746,133
12150443,134
12151453,133
12151884,133
12154678,133
12155243,133
12156311,134
12156753,134
12156772,135
12156823,134
12157325,133
12157541,133
12158866,133
12160614,133
12163461,133
12163721,134
12165170,134
12166835,133
12167176,133
12167341,132
12170300,132
12170309,132
12170338,131
12176396,131
12177124,130
12177187,129
12177598,130
12178218,129
12179672,128
12179704,129
12183198,129
12183382,129
12183629,128
12185203,127
12185793,127
12186355,128
12187323,128
12187394,128
12187744,129
12189641,129
12191093,128
12192404,128
12192419,128
12194345,128
12195593,128
12196976,129
12197072,128
12200796,128
12201418,129
12203804,129
12203972,129
12208460,129
12211182,129
12211237,129
12212055,130
12212626,130
12214405,131
12214465,131
12214525,131
12214985,132
12215103,132
12217446,132
12218439,131
12218855,132
12219144,132
12219489,131
12220981,131
12221008,131
12221319,130
12221353,131
12222590,131
12222935,130
12227496,131
12232310,132
12235409,132
12236765,132
12236930,132
12239889,131
12239955,131
12240875,131
12241697,131
12242224,132
12242770,133
12243436,132
12243753,133
12245642,133
12246024,133
12246730,132
12247181,133
12247445,134
12247540,133
12247677,134
12247745,134
12248525,133
12248712,132
12250135,132
12252444,133
12252547,134
12252549,135
12252580,136
12252650,137
12252661,137
12253073,137
12254246,137
12254291,136
12254677,137
12257288,137
12260813,137
12260817,138
12260942,138
12261448,138
12261612,138
12261669,138
12261674,138
12261684,138
12261685,138
12261686,138
12261688,138
12261734,138
12261735,138
12261737,138
12261739,138
12261747,138
12261770,138
12261830,138
12261985,138
12262112,138
12262308,137
12262856,137
12263072,137
12263237,137
12263303,137
12263336,136
12264083,136
12264158,136
12264407,137
12265340,137
12265364,137
12265929,138
12266155,138
12266167,138
12266569,139
12266924,139
12267278,138
12267946,138
12268034,138
12268250,138
12268436,138
12268841,137
12274182,137
12274340,137
12274387,137
12274409,136
12275763,135
12278948,134
12278965,133
12279576,132
12280620,131
12281317,132
12281682,132
12283534,132
12283600,132
12284143,132
12286351,132
12286366,132
12286851,133
12286907,133
12286932,133
12287352,132
12288153,131
12288469,131
12289128,131
12289144,131
12289607,131
12291002,131
12292163,131
12292375,131
12292426,131
12292819,130
12293597,130
12293603,129
12293625,129
12293719,129
12293752,129
12293755,129
12293758,129
12293759,129
12293771,129
12293774,129
12293776,129
12293857,129
12293907,129
12294170,129
12294485,129
12294524,129
12295217,129
12295234,129
12295268,129
12295273,129
12295322,129
12295422,130
12295494,129
12295792,130
12296322,131
12297796,131
12297973,131
12299374,130
12300659,130
12301249,129
12301584,128
12301723,128
12302497,128
12303354,129
12303926,128
12304359,127
12304470,126
12305191,125
12306406,125
12307017,126
12307472,125
12308076,125
12308116,125
12308336,125
12310236,125
12310927,124
12311746,124
12311846,125
12311874,125
12312656,125
12313020,125
12313045,124
12313678,125
12313747,124
12313887,125
12313961,124
12314684,125
12314741,124
12314760,125
12314812,124
12314824,125
12314990,124
12315218,125
12315244,124
12315698,124
12316035,125
12316134,124
12316218,125
12316810,126
12316841,127
12317302,126
12317484,127
12317507,128
12317512,129
12317603,130
12317618,131
12317657,132
12317669,133
12317673,134
12317678,135
12317688,135
12317707,135
12317708,136
12317725,136
12317832,136
12317952,137
12318126,137
12318155,138
12318770,139
12318954,139
12319102,139
12319160,140
12319268,141
12319449,142
12319469,142
12319481,142
12319958,142
12319979,141
12320241,142
12320648,142
12320652,141
12320659,141
12320671,141
12320948,142
12321095,142
12321224,141
12321505,142
12321514,143
12322389,143
12322410,143
12322478,142
12322952,142
12323121,142
12323563,143
12323618,143
12324280,144
12324344,143
12324354,144
12324371,145
12325095,146
12325209,146
12325698,147
12325718,147
12325767,148
12326438,149
12326451,150
12326464,150
12326547,149
12326762,150
12326832,151
12327058,151
12327522,151
12327551,151
12327713,151
12327779,152
12328242,152
12328372,152
12328598,153
12328623,153
12328954,153
12330635,154
12330676,154
12330778,153
12330924,153
12332203,154
12332237,154
12332440,153
12332553,154
12332694,155
12332803,154
12333475,155
12333755,156
12334719,157
12334955,158
12334957,158
12335400,158
12336436,159
12336710,160
12336961,160
12338712,159
12339021,159
12340338,160
12340930,161
12341030,162
12341601,161
12341613,162
12341659,162
12343952,163
12344367,162
12344673,163
12344733,163
12344794,163
12344938,163
12344942,163
12344945,163
12344948,163
12344953,163
12344957,162
12344969,163
12345024,164
12345030,164
12345107,164
12345173,163
12345959,164
12346128,164
12346318,165
12346954,165
12346957,164
12347010,163
12347177,164
12348041,163
12348247,164
12348278,163
12348790,163
12348972,163
12349088,163
12349195,162
12349548,163
12350649,164
12352401,165
12352460,165
12352662,165
12352767,164
12353036,163
12353346,163
12353759,164
12355228,163
12355289,163
12356071,162
12358262,163
12358718,164
12358749,164
12358789,165
12358810,164
12359003,165
12359118,166
12359342,166
12359556,165
12359681,165
12359761,166
12359810,165
12359855,165
12361141,166
12361560,166
12361603,167
12361604,167
12361653,166
12362045,166
12362940,167
12362951,167
12363840,167
12364456,166
12365227,167
12365313,167
12365764,167
12365876,168
12366004,167
12366155,167
12366162,167
12366706,166
12366812,167
12367247,167
12367818,167
12368558,167
12369966,168
12370326,169
12370740,169
12371017,170
12372386,171
12372909,171
12373097,171
12374005,172
12374216,172
12374293,173
12376065,172
12376094,172
12376956,173
12377222,173
12377254,172
12377440,171
12378922,172
12380579,172
12383584,171
12384509,171
12384592,172
12385041,172
12385548,173
12385825,174
12386348,175
12386655,174
12389025,173
12389432,174
12389689,174
12389822,175
12390157,175
12391056,175
12391143,174
12391757,174
12393200,175
12393526,175
12393914,175
12393980,175
12396349,174
12398040,175
12398316,176
12398378,175
12399817,175
12400154,175
12400298,174
12403560,174
12404670,174
12404816,173
12405034,173
12406713,173
12407498,174
12407567,175
12407931,175
12410628,176
12410761,176
12410942,176
12415987,176
12416006,176
12416018,175
12416348,175
12416500,174
12416606,173
12417792,173
12418449,174
12419036,174
12419486,173
12420062,174
12421370,173
12421753,173
12422000,173
12422280,174
12422354,174
12422384,175
12422437,176
12422491,176
12422520,176
12422523,176
12422537,176
12422578,176
12422671,176
12422689,176
12422691,176
12422692,176
12422752,176
12422978,175
12423237,174
12423287,175
12423634,175
12423930,176
12424241,176
12425409,176
12425620,176
12426032,177
12426128,176
12427078,177
12427185,177
12427383,177
12427403,177
12427426,177
12427768,177
12428486,178
12428528,177
12428561,177
12430150,177
12430710,177
12432245,177
12432345,176
12432570,175
12433317,175
12433463,175
12433888,176
12434271,177
12435170,178
12435889,178
12436460,178
12437620,179
12437764,179
12437942,178
12438458,178
12439077,179
12439484,180
12439536,180
12439567,181
12439771,182
12439783,183
12439854,183
12439975,183
12440101,183
12440104,183
12440701,184
12440854,184
12441999,185
12443718,185
12443769,185
12444438,185
12445352,185
12446528,185
12446582,184
12446791,184
12446793,185
12446856,185
12447420,184
12447520,184
12447524,184
12447745,184
12447900,184
12448317,183
12448607,184
12448773,183
12448880,183
12449487,183
12449488,183
12449504,183
12449539,183
12449560,184
12449664,184
12449687,184
12449688,184
12449694,184
12449695,184
12449701,184
12449703,184
12449704,184
12449710,184
12449716,184
12449718,184
12449959,184
12450057,183
12450102,184
12450183,185
12450328,184
12450371,183
12450504,183
12450938,184
12451073,184
12451641,185
12451948,185
12452041,184
12452394,184
12453234,185
12453236,185
12453309,185
12453400,185
12453508,184
12453531,183
12453540,183
12453609,184
12453691,183
12454286,183
12454634,183
12455293,184
12455320,184
12455423,184
12455632,184
12456598,184
12457247,185
12457738,184
12458052,183
12458148,184
12459214,185
12460077,186
12460508,186
12461703,187
12461746,187
12461856,187
12461920,187
12461942,187
12461991,187
12461995,187
12462012,187
12462323,187
12462340,187
12462361,188
12462367,188
12462373,188
12462570,188
12462645,188
12462655,188
12462681,188
12462684,188
12462685,188
12462713,188
12462756,188
12462760,188
12462817,188
12462951,187
12463384,187
12463419,187
12463709,187
12463746,186
12464321,186
12464327,186
12464341,185
12464375,185
12464376,185
12464397,185
12464490,185
12464497,185
12464499,185
12464519,185
12464542,185
12464556,185
12464570,185
12464582,185
12464746,184
12464791,184
12464818,184
12464839,184
12464848,184
12464850,184
12464856,184
12464884,184
12464898,184
12464903,184
12464904,184
12464907,184
12464917,184
12464923,184
12464925,184
12464942,184
12465019,184
12465020,184
12465030,184
12465041,184
12465056,183
12465088,183
12465182,183
12465192,183
12465198,183
12465200,183
12465264,183
12465268,183
12465272,183
12465276,183
12465277,183
12465285,183
12465290,183
12465296,183
12465301,183
12465307,183
12465316,183
12465324,183
12465360,183
12465409,183
12465410,183
12465435,183
12465436,183
12465437,183
12465438,183
12465557,183
12465612,183
12465811,183
12465833,182
12465854,182
12465855,182
12466193,182
12466244,182
12466343,182
12466355,182
12466661,181
12466680,181
12466686,182
12466992,181
12467033,181
12467178,181
12467185,181
12467189,181
12467195,181
12467712,181
12467845,181
12467912,181
12467923,181
12468020,181
12468053,181
12468063,181
12468065,181
12468066,181
12468075,181
12468078,181
12468083,181
12468090,181
12468096,181
12468098,181
12468100,181
12468112,181
12468114,181
12468124,181
